yyyymmddhh,lat,long,rainfall-total
2013063021,4.625,-69.625,33.02
2013063021,4.625,-69.125,13.55
2013063021,4.625,-68.875,1.89
2013063021,4.625,-68.625,3.73
2013063021,4.625,-68.375,7.40
2013063021,4.625,-68.125,6.68
2013063021,4.625,-67.875,2.54
2013063021,4.625,-67.625,5.98
2013063021,4.625,-67.375,13.41
2013063021,4.625,-67.125,23.65
2013063021,4.625,-66.875,7.77
2013063021,4.625,-66.625,4.18
2013063021,4.625,-66.375,7.27
2013063021,4.625,-66.125,4.98
2013063021,4.625,-65.875,16.27
2013063021,4.625,-65.625,7.59
2013063021,4.625,-65.375,1.66
2013063021,4.625,-65.125,1.08
2013063021,4.625,-64.375,11.31
2013063021,4.625,-64.125,11.73
2013063021,4.625,-63.875,0.08
2013063021,4.625,-63.375,1.45
2013063021,4.625,-63.125,1.25
2013063021,4.625,-58.375,4.83
2013063021,4.625,-58.125,4.98
2013063021,4.625,-57.875,1.05
2013063021,4.625,-55.875,0.06
2013063021,4.625,-55.625,4.81
2013063021,4.625,-55.375,13.42
2013063021,4.625,-55.125,27.97
2013063021,4.625,-54.875,11.11
2013063021,4.625,-54.625,5.64
2013063021,4.625,-53.625,0.16
2013063021,4.625,-53.375,0.03
2013063021,4.375,5.875,11.95
2013063021,4.375,6.125,6.56
2013063021,4.375,6.375,2.24
2013063021,4.375,11.875,0.00
2013063021,4.375,12.125,0.11
2013063021,4.375,19.375,0.46
2013063021,4.375,19.625,0.17
2013063021,4.375,20.125,1.25
2013063021,4.375,20.375,7.24
2013063021,4.375,20.625,4.86
2013063021,4.375,20.875,6.39
2013063021,4.375,21.125,5.19
2013063021,4.375,21.375,0.31
2013063021,4.375,21.625,0.03
2013063021,4.375,24.625,0.44
2013063021,4.375,24.875,14.23
2013063021,4.375,25.125,0.05
2013063021,4.375,25.375,3.59
2013063021,4.375,25.625,2.89
2013063021,4.375,25.875,7.70
2013063021,4.375,26.125,34.74
2013063021,4.375,26.375,36.06
2013063021,4.375,26.625,6.79
2013063021,4.375,26.875,5.57
2013063021,4.375,27.125,4.69
2013063021,4.375,27.375,1.56
2013063021,4.375,27.625,0.66
2013063021,4.375,27.875,23.74
2013063021,4.375,28.125,1.41
2013063021,4.375,28.875,0.10
2013063021,4.375,30.625,0.00
2013063021,4.375,30.875,1.56
2013063021,4.375,32.875,1.12
2013063021,4.375,103.125,7.24
2013063021,4.375,115.375,0.03
2013063021,4.375,115.625,0.44
2013063021,4.375,115.875,0.51
2013063021,4.375,116.125,0.11
2013063021,4.375,116.375,0.09
2013063021,4.375,116.625,0.89
2013063021,4.375,116.875,3.16
2013063021,4.375,117.125,9.45
2013063021,4.375,117.375,6.15
2013063021,4.375,117.625,2.62
2013063021,4.375,117.875,0.51
2013063021,4.375,118.125,1.77
2013063021,4.375,-77.375,3.33
2013063021,4.375,-77.125,2.32
2013063021,4.375,-76.875,0.40
2013063021,4.375,-76.625,0.42
2013063021,4.375,-76.375,4.60
2013063021,4.375,-76.125,13.86
2013063021,4.375,-72.375,1.42
2013063021,4.375,-72.125,8.34
2013063021,4.375,-71.875,26.84
2013063021,4.375,-71.625,52.62
2013063021,4.375,-71.375,44.61
2013063021,4.375,-71.125,12.81
2013063021,4.375,-70.875,4.16
2013063021,4.375,-70.625,0.10
2013063021,4.375,-70.375,1.82
2013063021,4.375,-69.875,1.15
2013063021,4.375,-69.625,0.97
2013063021,4.375,-69.375,1.15
2013063021,4.375,-69.125,1.77
2013063021,4.375,-68.875,2.12
2013063021,4.375,-68.625,3.30
2013063021,4.375,-68.375,7.51
2013063021,4.375,-68.125,4.97
2013063021,4.375,-67.625,1.06
2013063021,4.375,-67.375,5.30
2013063021,4.375,-67.125,7.59
2013063021,4.375,-66.875,5.64
2013063021,4.375,-66.625,11.49
2013063021,4.375,-66.375,2.52
2013063021,4.375,-66.125,3.59
2013063021,4.375,-65.875,7.04
2013063021,4.375,-65.625,5.98
2013063021,4.375,-65.375,1.45
2013063021,4.375,-65.125,0.18
2013063021,4.375,-64.875,9.35
2013063021,4.375,-64.625,2.37
2013063021,4.375,-64.375,12.78
2013063021,4.375,-64.125,12.15
2013063021,4.375,-63.875,1.66
2013063021,4.375,-63.375,3.02
2013063021,4.375,-63.125,2.49
2013063021,4.375,-59.875,0.30
2013063021,4.375,-58.375,3.63
2013063021,4.375,-58.125,2.86
2013063021,4.375,-57.875,0.39
2013063021,4.375,-56.625,0.37
2013063021,4.375,-56.375,1.14
2013063021,4.375,-55.875,0.44
2013063021,4.375,-55.625,3.16
2013063021,4.375,-55.375,9.40
2013063021,4.375,-55.125,11.73
2013063021,4.375,-54.875,9.89
2013063021,4.375,-54.625,5.47
2013063021,4.375,-54.375,0.65
2013063021,4.375,-54.125,0.29
2013063021,4.375,-51.875,0.10
2013063021,4.375,-51.625,0.55
2013063021,4.125,12.125,0.08
2013063021,4.125,20.875,0.01
2013063021,4.125,23.625,0.05
2013063021,4.125,24.375,0.33
2013063021,4.125,24.625,0.18
2013063021,4.125,24.875,2.30
2013063021,4.125,25.125,0.97
2013063021,4.125,25.375,13.22
2013063021,4.125,25.625,5.47
2013063021,4.125,25.875,33.15
2013063021,4.125,26.125,6.34
2013063021,4.125,26.375,7.01
2013063021,4.125,26.625,26.32
2013063021,4.125,26.875,32.85
2013063021,4.125,27.125,2.53
2013063021,4.125,27.375,1.30
2013063021,4.125,27.625,0.37
2013063021,4.125,27.875,0.01
2013063021,4.125,28.375,3.63
2013063021,4.125,28.625,4.63
2013063021,4.125,28.875,3.25
2013063021,4.125,30.875,0.17
2013063021,4.125,31.875,0.21
2013063021,4.125,32.375,0.48
2013063021,4.125,32.625,13.23
2013063021,4.125,32.875,4.21
2013063021,4.125,33.125,3.92
2013063021,4.125,97.625,0.00
2013063021,4.125,98.625,0.61
2013063021,4.125,102.125,0.11
2013063021,4.125,103.125,13.72
2013063021,4.125,115.875,0.11
2013063021,4.125,116.125,0.01
2013063021,4.125,116.375,0.33
2013063021,4.125,116.625,9.18
2013063021,4.125,116.875,5.39
2013063021,4.125,117.125,9.44
2013063021,4.125,-77.375,26.87
2013063021,4.125,-77.125,7.24
2013063021,4.125,-76.875,0.65
2013063021,4.125,-76.625,0.93
2013063021,4.125,-76.375,0.01
2013063021,4.125,-74.625,0.08
2013063021,4.125,-74.375,0.23
2013063021,4.125,-73.875,0.80
2013063021,4.125,-73.625,0.00
2013063021,4.125,-72.875,1.82
2013063021,4.125,-72.625,8.13
2013063021,4.125,-72.375,4.49
2013063021,4.125,-72.125,36.79
2013063021,4.125,-71.875,30.65
2013063021,4.125,-71.625,8.82
2013063021,4.125,-71.375,3.41
2013063021,4.125,-71.125,78.91
2013063021,4.125,-70.875,0.78
2013063021,4.125,-70.625,0.84
2013063021,4.125,-70.375,1.77
2013063021,4.125,-70.125,1.35
2013063021,4.125,-69.875,0.97
2013063021,4.125,-69.625,0.65
2013063021,4.125,-69.375,0.51
2013063021,4.125,-69.125,0.58
2013063021,4.125,-68.875,1.25
2013063021,4.125,-68.625,2.12
2013063021,4.125,-68.375,40.04
2013063021,4.125,-68.125,0.20
2013063021,4.125,-67.875,0.19
2013063021,4.125,-67.375,4.03
2013063021,4.125,-67.125,4.81
2013063021,4.125,-66.875,2.24
2013063021,4.125,-66.625,4.17
2013063021,4.125,-66.375,4.65
2013063021,4.125,-66.125,4.34
2013063021,4.125,-65.875,2.37
2013063021,4.125,-65.625,1.15
2013063021,4.125,-65.375,0.58
2013063021,4.125,-64.625,0.73
2013063021,4.125,-64.375,3.73
2013063021,4.125,-64.125,2.89
2013063021,4.125,-63.375,0.60
2013063021,4.125,-63.125,4.97
2013063021,4.125,-58.375,0.44
2013063021,4.125,-56.375,9.37
2013063021,4.125,-55.875,0.01
2013063021,4.125,-55.625,0.38
2013063021,4.125,-55.375,2.61
2013063021,3.875,12.125,0.00
2013063021,3.875,21.875,0.38
2013063021,3.875,24.375,0.00
2013063021,3.875,24.625,4.53
2013063021,3.875,24.875,0.14
2013063021,3.875,25.125,0.18
2013063021,3.875,25.625,20.28
2013063021,3.875,25.875,3.82
2013063021,3.875,26.125,0.97
2013063021,3.875,26.375,19.11
2013063021,3.875,26.625,9.54
2013063021,3.875,26.875,41.72
2013063021,3.875,27.125,60.04
2013063021,3.875,27.375,0.89
2013063021,3.875,27.625,5.95
2013063021,3.875,27.875,0.22
2013063021,3.875,28.125,0.07
2013063021,3.875,28.375,4.19
2013063021,3.875,28.625,8.78
2013063021,3.875,28.875,0.37
2013063021,3.875,29.625,0.17
2013063021,3.875,30.625,10.37
2013063021,3.875,30.875,0.27
2013063021,3.875,31.375,0.02
2013063021,3.875,31.875,1.04
2013063021,3.875,32.125,2.72
2013063021,3.875,32.375,5.74
2013063021,3.875,32.625,5.38
2013063021,3.875,32.875,5.24
2013063021,3.875,33.125,6.57
2013063021,3.875,33.375,1.53
2013063021,3.875,33.625,0.23
2013063021,3.875,33.875,0.01
2013063021,3.875,97.375,0.34
2013063021,3.875,97.625,11.11
2013063021,3.875,97.875,9.89
2013063021,3.875,98.125,0.95
2013063021,3.875,98.625,0.78
2013063021,3.875,102.125,0.44
2013063021,3.875,102.375,10.16
2013063021,3.875,103.125,7.10
2013063021,3.875,115.875,0.01
2013063021,3.875,116.125,0.01
2013063021,3.875,116.375,0.33
2013063021,3.875,116.625,2.75
2013063021,3.875,116.875,6.18
2013063021,3.875,117.125,7.44
2013063021,3.875,-77.375,13.24
2013063021,3.875,-77.125,10.78
2013063021,3.875,-76.875,10.50
2013063021,3.875,-74.375,3.64
2013063021,3.875,-74.125,7.22
2013063021,3.875,-73.875,1.45
2013063021,3.875,-72.875,3.31
2013063021,3.875,-72.625,3.96
2013063021,3.875,-72.375,3.94
2013063021,3.875,-72.125,13.36
2013063021,3.875,-71.875,9.07
2013063021,3.875,-71.625,4.45
2013063021,3.875,-71.375,6.42
2013063021,3.875,-71.125,0.06
2013063021,3.875,-70.625,0.80
2013063021,3.875,-70.375,1.06
2013063021,3.875,-70.125,1.06
2013063021,3.875,-69.875,0.72
2013063021,3.875,-69.625,0.27
2013063021,3.875,-69.375,0.08
2013063021,3.875,-69.125,0.08
2013063021,3.875,-68.875,0.33
2013063021,3.875,-68.625,1.80
2013063021,3.875,-68.375,29.52
2013063021,3.875,-68.125,2.00
2013063021,3.875,-67.875,0.97
2013063021,3.875,-67.625,14.20
2013063021,3.875,-67.375,3.59
2013063021,3.875,-67.125,4.29
2013063021,3.875,-66.875,18.20
2013063021,3.875,-66.625,1.89
2013063021,3.875,-66.375,5.30
2013063021,3.875,-66.125,3.73
2013063021,3.875,-65.875,0.91
2013063021,3.875,-65.625,1.89
2013063021,3.875,-65.375,2.97
2013063021,3.875,-65.125,1.89
2013063021,3.875,-63.375,0.27
2013063021,3.875,-63.125,0.27
2013063021,3.875,-61.375,0.03
2013063021,3.875,-61.125,0.01
2013063021,3.875,-59.875,0.05
2013063021,3.875,-59.625,0.01
2013063021,3.875,-59.375,0.12
2013063021,3.875,-57.125,0.01
2013063021,3.625,13.875,0.03
2013063021,3.625,21.125,0.23
2013063021,3.625,24.625,0.28
2013063021,3.625,24.875,0.03
2013063021,3.625,25.875,1.63
2013063021,3.625,26.625,0.03
2013063021,3.625,26.875,0.44
2013063021,3.625,27.125,0.37
2013063021,3.625,29.125,0.17
2013063021,3.625,29.375,0.01
2013063021,3.625,29.625,2.21
2013063021,3.625,29.875,5.47
2013063021,3.625,30.125,2.26
2013063021,3.625,30.375,0.10
2013063021,3.625,30.625,0.13
2013063021,3.625,30.875,0.50
2013063021,3.625,31.375,0.21
2013063021,3.625,31.625,0.33
2013063021,3.625,31.875,3.69
2013063021,3.625,32.125,13.09
2013063021,3.625,32.375,1.49
2013063021,3.625,32.625,0.00
2013063021,3.625,33.125,1.53
2013063021,3.625,33.375,0.03
2013063021,3.625,97.375,0.50
2013063021,3.625,97.625,19.51
2013063021,3.625,97.875,19.04
2013063021,3.625,98.125,2.76
2013063021,3.625,102.125,0.75
2013063021,3.625,102.375,0.90
2013063021,3.625,103.125,5.60
2013063021,3.625,115.875,0.08
2013063021,3.625,116.125,0.00
2013063021,3.625,116.375,2.42
2013063021,3.625,116.625,8.44
2013063021,3.625,116.875,6.49
2013063021,3.625,117.125,11.84
2013063021,3.625,-76.875,14.87
2013063021,3.625,-74.375,5.30
2013063021,3.625,-74.125,4.98
2013063021,3.625,-73.125,0.02
2013063021,3.625,-72.875,1.72
2013063021,3.625,-72.625,6.44
2013063021,3.625,-72.375,0.72
2013063021,3.625,-72.125,1.14
2013063021,3.625,-71.875,5.38
2013063021,3.625,-71.625,6.61
2013063021,3.625,-71.375,1.45
2013063021,3.625,-71.125,0.80
2013063021,3.625,-70.875,1.15
2013063021,3.625,-70.625,1.06
2013063021,3.625,-70.375,0.97
2013063021,3.625,-70.125,0.58
2013063021,3.625,-69.875,0.14
2013063021,3.625,-69.625,5.51
2013063021,3.625,-68.375,0.08
2013063021,3.625,-68.125,26.53
2013063021,3.625,-67.875,1.77
2013063021,3.625,-67.625,3.30
2013063021,3.625,-67.375,9.44
2013063021,3.625,-67.125,5.28
2013063021,3.625,-66.875,2.75
2013063021,3.625,-66.625,2.24
2013063021,3.625,-66.375,7.98
2013063021,3.625,-66.125,1.89
2013063021,3.625,-65.625,0.01
2013063021,3.625,-65.375,5.81
2013063021,3.625,-65.125,5.94
2013063021,3.625,-64.125,0.65
2013063021,3.625,-61.375,0.12
2013063021,3.625,-61.125,0.12
2013063021,3.625,-55.125,0.01
2013063021,3.375,13.875,0.27
2013063021,3.375,14.125,0.03
2013063021,3.375,14.625,0.01
2013063021,3.375,24.625,5.19
2013063021,3.375,24.875,0.01
2013063021,3.375,25.125,0.35
2013063021,3.375,28.875,2.74
2013063021,3.375,29.375,0.01
2013063021,3.375,29.625,0.44
2013063021,3.375,29.875,0.57
2013063021,3.375,30.125,2.19
2013063021,3.375,30.375,0.13
2013063021,3.375,30.875,0.37
2013063021,3.375,31.125,1.84
2013063021,3.375,31.375,4.84
2013063021,3.375,31.625,0.51
2013063021,3.375,31.875,9.93
2013063021,3.375,32.125,0.31
2013063021,3.375,32.375,0.66
2013063021,3.375,33.125,0.00
2013063021,3.375,97.625,15.84
2013063021,3.375,97.875,16.29
2013063021,3.375,98.375,0.00
2013063021,3.375,102.375,2.28
2013063021,3.375,116.125,0.00
2013063021,3.375,116.375,0.03
2013063021,3.375,116.625,5.10
2013063021,3.375,116.875,2.37
2013063021,3.375,117.125,7.22
2013063021,3.375,-77.125,7.70
2013063021,3.375,-76.875,19.59
2013063021,3.375,-76.625,3.29
2013063021,3.375,-74.625,0.44
2013063021,3.375,-74.375,0.08
2013063021,3.375,-74.125,0.10
2013063021,3.375,-73.125,0.03
2013063021,3.375,-72.875,3.59
2013063021,3.375,-72.625,9.82
2013063021,3.375,-72.375,0.01
2013063021,3.375,-72.125,0.03
2013063021,3.375,-71.875,5.38
2013063021,3.375,-71.625,3.73
2013063021,3.375,-71.375,1.77
2013063021,3.375,-71.125,1.15
2013063021,3.375,-70.875,1.35
2013063021,3.375,-70.625,0.97
2013063021,3.375,-70.375,0.58
2013063021,3.375,-70.125,0.18
2013063021,3.375,-69.875,0.00
2013063021,3.375,-68.375,0.00
2013063021,3.375,-68.125,1.28
2013063021,3.375,-67.875,3.16
2013063021,3.375,-67.625,5.30
2013063021,3.375,-67.375,19.09
2013063021,3.375,-67.125,5.14
2013063021,3.375,-66.875,3.73
2013063021,3.375,-66.625,22.23
2013063021,3.375,-66.375,2.62
2013063021,3.375,-66.125,1.77
2013063021,3.375,-65.875,1.25
2013063021,3.375,-65.625,0.01
2013063021,3.375,-65.375,5.62
2013063021,3.375,-65.125,5.81
2013063021,3.375,-64.875,0.02
2013063021,3.375,-61.125,0.19
2013063021,3.375,-60.875,0.15
2013063021,3.375,-60.625,0.05
2013063021,3.375,-52.125,4.09
2013063021,3.125,13.625,0.58
2013063021,3.125,13.875,0.33
2013063021,3.125,14.125,0.05
2013063021,3.125,24.375,0.01
2013063021,3.125,24.625,12.74
2013063021,3.125,24.875,0.47
2013063021,3.125,25.125,0.10
2013063021,3.125,25.375,0.23
2013063021,3.125,25.625,0.44
2013063021,3.125,27.125,0.91
2013063021,3.125,27.375,0.11
2013063021,3.125,27.625,0.33
2013063021,3.125,27.875,0.15
2013063021,3.125,28.375,0.02
2013063021,3.125,28.875,1.71
2013063021,3.125,29.125,3.64
2013063021,3.125,29.375,1.87
2013063021,3.125,29.625,0.24
2013063021,3.125,30.375,0.13
2013063021,3.125,31.125,4.13
2013063021,3.125,31.375,0.97
2013063021,3.125,31.625,0.08
2013063021,3.125,31.875,2.50
2013063021,3.125,32.125,0.01
2013063021,3.125,32.375,0.01
2013063021,3.125,32.625,0.06
2013063021,3.125,98.625,1.29
2013063021,3.125,98.875,1.38
2013063021,3.125,99.125,3.52
2013063021,3.125,116.125,0.00
2013063021,3.125,116.375,0.42
2013063021,3.125,116.625,4.20
2013063021,3.125,116.875,4.18
2013063021,3.125,117.125,10.18
2013063021,3.125,-77.375,1.06
2013063021,3.125,-77.125,9.51
2013063021,3.125,-76.875,18.83
2013063021,3.125,-76.625,12.36
2013063021,3.125,-76.375,0.01
2013063021,3.125,-74.625,0.04
2013063021,3.125,-73.875,0.92
2013063021,3.125,-73.625,1.04
2013063021,3.125,-73.125,1.34
2013063021,3.125,-72.875,0.64
2013063021,3.125,-72.625,3.49
2013063021,3.125,-72.375,2.46
2013063021,3.125,-72.125,3.75
2013063021,3.125,-71.875,2.12
2013063021,3.125,-71.625,7.19
2013063021,3.125,-71.375,2.13
2013063021,3.125,-71.125,1.83
2013063021,3.125,-70.875,1.93
2013063021,3.125,-70.625,0.72
2013063021,3.125,-70.375,0.18
2013063021,3.125,-70.125,0.01
2013063021,3.125,-68.875,0.03
2013063021,3.125,-68.625,0.33
2013063021,3.125,-68.375,1.40
2013063021,3.125,-68.125,3.33
2013063021,3.125,-67.875,5.81
2013063021,3.125,-67.625,7.59
2013063021,3.125,-67.375,6.86
2013063021,3.125,-67.125,13.95
2013063021,3.125,-66.875,5.30
2013063021,3.125,-66.625,14.39
2013063021,3.125,-66.375,5.30
2013063021,3.125,-66.125,3.44
2013063021,3.125,-65.875,1.88
2013063021,3.125,-65.125,2.00
2013063021,3.125,-64.875,4.34
2013063021,3.125,-64.625,4.65
2013063021,3.125,-61.125,0.15
2013063021,3.125,-60.875,0.47
2013063021,3.125,-60.625,0.59
2013063021,3.125,-60.375,0.37
2013063021,3.125,-60.125,0.07
2013063021,3.125,-52.375,6.17
2013063021,2.875,13.375,0.33
2013063021,2.875,13.625,1.16
2013063021,2.875,13.875,0.44
2013063021,2.875,24.375,0.07
2013063021,2.875,24.625,0.09
2013063021,2.875,24.875,0.41
2013063021,2.875,25.125,0.19
2013063021,2.875,25.625,1.45
2013063021,2.875,27.125,2.63
2013063021,2.875,27.375,0.06
2013063021,2.875,27.625,2.49
2013063021,2.875,27.875,1.56
2013063021,2.875,28.125,0.51
2013063021,2.875,28.375,2.98
2013063021,2.875,28.625,3.04
2013063021,2.875,28.875,4.90
2013063021,2.875,29.125,6.32
2013063021,2.875,29.625,0.57
2013063021,2.875,29.875,0.72
2013063021,2.875,30.125,11.65
2013063021,2.875,30.375,0.50
2013063021,2.875,98.625,4.81
2013063021,2.875,98.875,6.32
2013063021,2.875,99.125,3.12
2013063021,2.875,99.375,6.61
2013063021,2.875,102.375,0.06
2013063021,2.875,103.625,27.09
2013063021,2.875,112.375,0.07
2013063021,2.875,115.375,0.33
2013063021,2.875,115.625,0.33
2013063021,2.875,115.875,0.44
2013063021,2.875,116.125,1.55
2013063021,2.875,116.375,18.40
2013063021,2.875,116.625,2.12
2013063021,2.875,116.875,7.39
2013063021,2.875,117.125,1.49
2013063021,2.875,117.375,1.02
2013063021,2.875,-77.625,8.10
2013063021,2.875,-77.375,0.14
2013063021,2.875,-77.125,1.15
2013063021,2.875,-76.875,9.11
2013063021,2.875,-76.625,8.91
2013063021,2.875,-74.125,0.65
2013063021,2.875,-73.875,7.40
2013063021,2.875,-73.625,8.34
2013063021,2.875,-73.375,2.24
2013063021,2.875,-73.125,0.11
2013063021,2.875,-72.625,0.01
2013063021,2.875,-72.375,1.35
2013063021,2.875,-72.125,2.24
2013063021,2.875,-71.875,1.66
2013063021,2.875,-71.625,1.45
2013063021,2.875,-71.375,2.24
2013063021,2.875,-71.125,2.00
2013063021,2.875,-70.875,1.60
2013063021,2.875,-68.875,0.18
2013063021,2.875,-68.625,0.89
2013063021,2.875,-68.375,1.66
2013063021,2.875,-68.125,2.89
2013063021,2.875,-67.875,5.14
2013063021,2.875,-67.625,28.33
2013063021,2.875,-67.375,5.98
2013063021,2.875,-67.125,49.40
2013063021,2.875,-66.875,4.81
2013063021,2.875,-66.625,29.03
2013063021,2.875,-66.375,28.85
2013063021,2.875,-66.125,4.34
2013063021,2.875,-64.875,13.25
2013063021,2.875,-64.625,6.68
2013063021,2.875,-64.375,0.10
2013063021,2.875,-61.125,0.02
2013063021,2.875,-60.875,0.42
2013063021,2.875,-60.625,0.65
2013063021,2.875,-52.375,14.99
2013063021,2.875,-50.875,4.37
2013063021,2.625,13.875,0.27
2013063021,2.625,22.375,1.77
2013063021,2.625,22.625,1.56
2013063021,2.625,23.625,0.14
2013063021,2.625,24.375,0.74
2013063021,2.625,24.625,0.18
2013063021,2.625,25.125,0.23
2013063021,2.625,25.375,1.00
2013063021,2.625,25.625,3.54
2013063021,2.625,25.875,4.97
2013063021,2.625,26.125,1.04
2013063021,2.625,26.375,1.31
2013063021,2.625,26.625,1.38
2013063021,2.625,26.875,8.72
2013063021,2.625,27.125,11.94
2013063021,2.625,27.375,11.31
2013063021,2.625,27.625,14.85
2013063021,2.625,27.875,4.03
2013063021,2.625,28.125,1.56
2013063021,2.625,28.375,0.58
2013063021,2.625,28.625,0.58
2013063021,2.625,28.875,0.38
2013063021,2.625,29.125,0.18
2013063021,2.625,29.375,0.77
2013063021,2.625,29.875,0.72
2013063021,2.625,30.125,5.47
2013063021,2.625,30.375,1.45
2013063021,2.625,33.375,0.00
2013063021,2.625,98.375,0.33
2013063021,2.625,98.625,6.15
2013063021,2.625,98.875,9.50
2013063021,2.625,99.125,7.96
2013063021,2.625,99.375,0.43
2013063021,2.625,103.125,1.56
2013063021,2.625,103.375,1.56
2013063021,2.625,112.375,0.11
2013063021,2.625,112.625,13.48
2013063021,2.625,112.875,4.34
2013063021,2.625,113.125,0.33
2013063021,2.625,114.125,0.60
2013063021,2.625,114.375,0.46
2013063021,2.625,115.375,2.24
2013063021,2.625,115.625,8.99
2013063021,2.625,115.875,14.72
2013063021,2.625,116.125,14.96
2013063021,2.625,116.375,2.37
2013063021,2.625,116.625,7.69
2013063021,2.625,116.875,3.16
2013063021,2.625,117.125,0.11
2013063021,2.625,-77.875,0.18
2013063021,2.625,-77.625,0.14
2013063021,2.625,-77.125,1.15
2013063021,2.625,-76.875,2.24
2013063021,2.625,-76.625,0.00
2013063021,2.625,-74.875,0.11
2013063021,2.625,-74.625,0.11
2013063021,2.625,-74.375,0.27
2013063021,2.625,-74.125,16.12
2013063021,2.625,-73.875,3.30
2013063021,2.625,-73.625,3.44
2013063021,2.625,-72.875,0.00
2013063021,2.625,-72.625,0.14
2013063021,2.625,-72.375,1.02
2013063021,2.625,-72.125,1.85
2013063021,2.625,-71.875,1.35
2013063021,2.625,-71.625,1.35
2013063021,2.625,-71.375,1.89
2013063021,2.625,-68.875,0.14
2013063021,2.625,-68.625,0.65
2013063021,2.625,-68.375,1.35
2013063021,2.625,-68.125,1.45
2013063021,2.625,-67.875,13.27
2013063021,2.625,-67.625,9.99
2013063021,2.625,-67.375,9.03
2013063021,2.625,-67.125,94.75
2013063021,2.625,-66.875,7.52
2013063021,2.625,-66.625,28.31
2013063021,2.625,-66.375,9.12
2013063021,2.625,-66.125,4.22
2013063021,2.625,-65.875,0.50
2013063021,2.625,-65.625,0.46
2013063021,2.625,-64.875,6.86
2013063021,2.625,-64.625,0.89
2013063021,2.625,-60.875,0.02
2013063021,2.625,-60.125,0.17
2013063021,2.625,-58.375,0.72
2013063021,2.375,22.375,0.02
2013063021,2.375,22.625,1.45
2013063021,2.375,23.125,0.18
2013063021,2.375,23.375,1.86
2013063021,2.375,24.625,0.33
2013063021,2.375,25.125,0.21
2013063021,2.375,25.375,0.78
2013063021,2.375,25.625,2.49
2013063021,2.375,25.875,0.60
2013063021,2.375,26.125,1.45
2013063021,2.375,26.375,2.16
2013063021,2.375,26.625,2.42
2013063021,2.375,26.875,14.50
2013063021,2.375,27.125,26.69
2013063021,2.375,27.375,17.84
2013063021,2.375,27.625,10.50
2013063021,2.375,27.875,22.59
2013063021,2.375,28.125,9.69
2013063021,2.375,28.375,3.70
2013063021,2.375,28.625,26.57
2013063021,2.375,28.875,7.76
2013063021,2.375,29.125,0.11
2013063021,2.375,29.375,0.05
2013063021,2.375,29.625,5.30
2013063021,2.375,30.125,1.77
2013063021,2.375,30.375,1.90
2013063021,2.375,98.375,0.14
2013063021,2.375,98.625,4.18
2013063021,2.375,98.875,7.96
2013063021,2.375,99.125,11.11
2013063021,2.375,99.375,8.53
2013063021,2.375,99.625,0.00
2013063021,2.375,112.375,0.11
2013063021,2.375,112.625,0.89
2013063021,2.375,112.875,1.15
2013063021,2.375,113.125,0.51
2013063021,2.375,113.375,0.38
2013063021,2.375,113.875,1.77
2013063021,2.375,114.125,6.68
2013063021,2.375,114.375,9.43
2013063021,2.375,114.625,0.33
2013063021,2.375,115.375,3.02
2013063021,2.375,115.625,5.47
2013063021,2.375,115.875,4.97
2013063021,2.375,116.125,6.04
2013063021,2.375,116.375,2.24
2013063021,2.375,116.625,5.53
2013063021,2.375,116.875,5.68
2013063021,2.375,117.125,0.48
2013063021,2.375,-78.375,0.03
2013063021,2.375,-77.625,0.15
2013063021,2.375,-77.375,1.06
2013063021,2.375,-75.125,0.01
2013063021,2.375,-74.875,0.23
2013063021,2.375,-74.625,0.14
2013063021,2.375,-74.125,7.83
2013063021,2.375,-73.875,1.45
2013063021,2.375,-72.625,0.33
2013063021,2.375,-72.375,0.51
2013063021,2.375,-72.125,21.82
2013063021,2.375,-71.875,1.35
2013063021,2.375,-71.625,1.35
2013063021,2.375,-71.375,1.75
2013063021,2.375,-71.125,13.64
2013063021,2.375,-69.125,0.00
2013063021,2.375,-68.875,0.14
2013063021,2.375,-68.625,31.28
2013063021,2.375,-68.375,1.02
2013063021,2.375,-68.125,8.40
2013063021,2.375,-67.875,0.38
2013063021,2.375,-67.625,0.65
2013063021,2.375,-67.375,1.06
2013063021,2.375,-67.125,1.25
2013063021,2.375,-66.875,1.80
2013063021,2.375,-66.625,69.45
2013063021,2.375,-66.375,1.66
2013063021,2.375,-66.125,3.59
2013063021,2.375,-60.875,7.14
2013063021,2.125,22.125,0.05
2013063021,2.125,23.125,12.52
2013063021,2.125,23.375,0.03
2013063021,2.125,23.625,2.13
2013063021,2.125,23.875,0.25
2013063021,2.125,25.375,0.08
2013063021,2.125,25.625,0.44
2013063021,2.125,26.125,0.23
2013063021,2.125,26.375,0.70
2013063021,2.125,26.625,0.92
2013063021,2.125,26.875,11.86
2013063021,2.125,27.125,16.80
2013063021,2.125,27.375,16.04
2013063021,2.125,27.625,18.62
2013063021,2.125,27.875,25.86
2013063021,2.125,28.125,3.44
2013063021,2.125,28.375,1.66
2013063021,2.125,28.625,0.51
2013063021,2.125,28.875,0.08
2013063021,2.125,29.375,0.76
2013063021,2.125,29.625,1.21
2013063021,2.125,98.875,0.10
2013063021,2.125,99.125,10.90
2013063021,2.125,99.375,12.78
2013063021,2.125,99.625,7.77
2013063021,2.125,99.875,0.12
2013063021,2.125,112.125,0.01
